r,lambda,zeta_abs
1.8701638222811563,3.7475127221692643,2.1142941707129914
1.8737188297465492,3.760822252946778,2.4972832916319967
1.877273837211942,3.774157059880449,2.9473517421506226
1.880828844677335,3.7875171429702785,3.4756968012112077
1.8843838521427279,3.800902502216266,4.095262269431957
1.8879388596081208,3.8143131376184116,4.8209852129914115
1.8914938670735135,3.8277490491767145,5.670072455794524
1.8950488745389065,3.8412102368911762,6.662309426579306
1.8986038820042994,3.854696700761796,7.820404007427669
1.9021588894696921,3.8682084407885724,9.170368027369198
1.905713896935085,3.881745456971508,10.741938989588318
1.909268904400478,3.895307749310602,12.569044502380214
1.912823911865871,3.9088953178058534,14.690311690697628
1.9163789193312637,3.922508162457262,17.14962358440957
1.9199339267966566,3.9361462832648297,19.99672409801427
1.9234889342620496,3.9498096802285554,23.287872721030595
1.9270439417274425,3.963498353348439,27.086549414835197
1.9305989491928353,3.97721230262448,31.464209446978554
1.9341539566582282,3.990951528056679,36.501086975143735
1.9377089641236211,4.004716029645037,42.28704510848653
1.9412639715890139,4.018505807389552,48.92246891428636
1.9448189790544068,4.032320861290225,56.5191963955299
1.9483739865197998,4.046161191347057,65.20148083616479
1.9519289939851927,4.060026797560047,75.10697609551195
1.9554840014505854,4.073917679929194,86.38773443653287
1.9590390089159784,4.0878338384544985,99.21120430522139
1.9625940163813713,4.101775273135962,113.76121315762967
1.966149023846764,4.115741983973583,130.23891798186392
1.969704031312157,4.129733970967363,148.8637036179314
1.97325903877755,4.1437512341173,169.87400638056232
1.9768140462429429,4.157793773423396,193.52803789043844
1.9803690537083356,4.1718615888856485,220.10438147880294
1.9839240611737285,4.185954680504061,249.90243111957616
1.9874790686391215,4.20007304827863,283.24264064236917
1.9910340761045144,4.214216692209357,320.46654907745267
1.9945890835699072,4.2283856122962415,361.93654647645275
1.9981440910353,4.242579808539286,408.03534354277997
2.001699098500693,4.256799280938487,459.16510799982086
2.0052541059660856,4.271044029493845,515.7462309312893
2.0088091134314787,4.285314054205363,578.2156874536108
2.0123641208968714,4.299609355073038,647.0249581262829
2.0159191283622646,4.3139299320968725,722.6374805678757
2.0194741358276573,4.328275785276864,805.5256049005827
2.02302914329305,4.342646914613012,896.1670319624648
2.0265841507584432,4.357043320105321,995.0407197406296
2.030139158223836,4.371465001753785,1102.6222512104466
2.0336941656892287,4.385911959558408,1219.3786656967623
2.037249173154622,4.400384193519191,1345.7627659546063
2.0408041806200146,4.414881703636129,1482.206924309774
2.0443591880854073,4.429404489909226,1629.1164232768353
2.0479141955508005,4.443952552338482,1786.8623789084484
2.051469203016193,4.4585258909238945,1955.774308515035
2.055024210481586,4.473124505665465,2136.132418070054
2.058579217946979,4.487748396563196,2328.1596982847436
2.062134225412372,4.502397563617083,2532.013931671519
2.0656892328777645,4.517072006827127,2747.7797255494124
2.0692442403431577,4.531771726193332,2975.4606975015345
2.0727992478085504,4.546496721715692,3214.9719498683676
2.076354255273943,4.561246993394211,3466.1329780622914
2.0799092627393363,4.576022541228889,3728.6611634163446
2.083464270204729,4.590823365219724,4002.1660045763924
2.0870192776701217,4.605649465366716,4286.144241767282
2.090574285135515,4.62050084166987,4579.976025333085
2.0941292926009076,4.635377494129178,4882.922273540862
2.097684300066301,4.650279422744647,5194.123354605562
2.1012393075316935,4.6652066275162705,5512.599214168903
2.1047943149970862,4.6801591084440535,5837.251052091812
2.1083493224624794,4.695136865527996,6166.864631524791
2.111904329927872,4.7101398987680945,6500.115279043273
2.115459337393265,4.725168208164352,6835.574607543724
2.119014344858658,4.740221793716768,7171.718964003269
2.1225693523240508,4.75530065542534,7506.939572713842
2.1261243597894435,4.770404793290071,7839.5543118045925
2.1296793672548366,4.7855342073109615,8167.82102750447
2.1332343747202294,4.8006888974880075,8489.95225743502
2.1367893821856225,4.815868863821215,8804.131202065508
2.1403443896510153,4.831074106310577,9108.528753145807
2.143899397116408,4.8463046249560975,9401.321360256843
2.147454404581801,4.861560419757778,9680.709492387761
2.151009412047194,4.876841490715615,9944.93643136534
2.1545644195125866,4.892147837829609,10192.307118696026
2.1581194269779798,4.907479461099764,10421.206767435775
2.1616744344433725,4.922836360526074,10630.11894652461
2.165229441908765,4.9382185361085424,10817.64284686302
2.1687844493741584,4.953625987847171,10982.509446384754
2.172339456839551,4.969058715741956,11123.596305464185
2.175894464304944,4.984516719792898,11239.940743944111
2.179449471770337,5.000000000000001,11330.751176581907
